廖建泉,主治医师,心内科,复旦大学附属中山医院,10.0,擅长：冠心病、高血压、心律失常、心力衰竭、心肌病等复杂...,￥200
廖彬,副主任医师,呼吸科,九江市第一人民医院,10.0,擅长：感染性疾病特别是肺部感染的诊治，慢阻肺、呼吸衰竭...,￥39
刘宜平,主治医师,内科,宜昌优抚医院,10.0,擅长：常见内科相关疾病,￥20
王琳,副主任医师,血液科,山东大学齐鲁医院,,擅长：对各种临床常见、疑难血液病具有较高的诊疗水平，特...,暂无排班
李善群,主任医师,呼吸内科,复旦大学附属中山医院,9.4,擅长：1、慢阻肺康复及鼾症的诊治；2、气管支气管炎、肺...,￥800
俞小芳,主任医师,肾病科,复旦大学附属中山医院,9.9,擅长：血尿，蛋白尿，慢性肾小球肾炎，尤其是模性肾病，遗...,￥1000
杨友,副主任医师,行为障碍,上海儿童医学中心,9.9,擅长：儿童孤独症谱系障碍、注意缺陷多动障碍、抽动障碍、...,￥480
刘波,主任医师,消化肿瘤内科,山东省肿瘤医院,10.0,擅长：常见肿瘤的化疗、靶向治疗、内分泌治疗、姑息治疗等...,￥30
张勇,副主任医师,呼吸内科,复旦大学附属中山医院,9.9,擅长：肺部磨玻璃结节风险预测、疑难肺结节的鉴别诊断、肺...,￥1000
柏愚,副主任医师,消化内科,上海长海医院,9.9,擅长：胃、结肠、胰腺、胆道疾病的内镜诊断与治疗，包括胃...,￥999
崔国惠,主任医师,血液科专家,华中科技大学同济医学院附属协和医院,10.0,擅长：白血病、淋巴瘤、造血干细胞移植,暂无排班
程姝娟,主任医师,心内科,首都医科大学附属北京安贞医院,10.0,擅长：冠心病，血管闭塞，心肌梗死、动脉粥样硬化、心律失...,￥500
贾卫国,副主任医师,心脏内科,四川大学华西医院,10.0,擅长：合并糖尿病、甲亢等内分泌疾患的心血管病的诊治。,暂无排班
杨军,副主任医师,神经内科,中国医科大学附属第一医院,10.0,擅长：急性脑血管病诊断治疗,￥50
刘志敏,主任医师,心内科,中国医学科学院阜外医院,9.8,擅长：起搏器，ICD，CRT/CRTD植入及随访，心律...,￥500
王薇,副主任医师,感染科,上海儿童医学中心,9.7,擅长：肺炎，哮喘，慢性咳嗽，EB病毒等其它感染性疾病,￥500
刘尚勤,主任医师,血液科,武汉大学中南医院,10.0,擅长：多发性骨髓瘤、骨髓增生异常综合征、难治性贫血、慢...,￥50
施育鹏,主治医师,消化内科,西京医院,9.6,擅长：长期从事消化系统疾病诊治的临床工作，主要方向是胃...,￥60
程敏,副主任医师,心血管内科,华中科技大学同济医学院附属协和医院,10.0,擅长：特殊时期：愿意为新老病友免费提供发热疾病的初步诊...,未开通
姜敏,主任医师,消化内科,中国医科大学附属第一医院,9.9,擅长：食管、胃、肠道、肝、胆、胰腺以及腹腔常见病、多发...,￥100
吕晓毅,副主任医师,血液科,中国医科大学附属第一医院,10.0,擅长：常见、疑难和罕见血液疾病常见血液病：如再生障碍...,￥100
黄洪锋,主任医师,肾脏病中心门诊,浙江大学医学院附属第一医院,10.0,擅长：肾移植,未开通
苌新明,主任医师,消化内科,西安交通大学第一附属医院,9.8,擅长：各种急、慢性胃炎、胃溃疡、十二指肠溃疡、幽门螺杆...,￥80
谭来勋,主任医师,神经内科,武汉大学人民医院,10.0,擅长：诊治各种神经系统疑难病症；主治各种原因所致失眠，...,￥300
梁彦,副主任医师,内科,天津和平微医医院,10.0,擅长：治疗肺癌的化疗及治疗,未开通
樊慧慧,主治医师,贫血科,中国医学科学院血液病医院（血液学研究所）,10.0,擅长：再生障碍性贫血，溶血性贫血，骨髓增生异常综合征等...,￥100
张林杉,主治医师,内分泌科,复旦大学附属中山医院,10.0,擅长： 糖尿病、高血脂、高尿酸血症、肥胖、非酒精性脂肪...,未开通
高玉霞,主任医师,心脏内科,天津医科大学总医院,10.0,擅长：疑难心血管疾病的诊疗，尤其是高血压、心力衰竭、冠...,￥90
俞晶,主任医师,消化内科,汕头大学医学院第一附属医院,10.0,擅长：炎症性肠病（溃疡性结肠炎，克罗恩病），食道、胃肠...,￥199
张琴,主任医师,内科,山东省立第三医院,10.0,擅长：急、慢性肾炎；肾病综合征(膜性肾病、IgA肾病等...,￥50
陈芬荣,副主任医师,消化内科,西安交通大学第二附属医院,10.0,擅长：食管、胃、肠及肝胆胰等消化疾病的诊断治疗，熟练掌...,￥50
张佳瑜,主治医师,消化科,上海儿童医学中心,10.0,擅长：小儿消化常见疾病的诊治，包括胃肠炎、消化不良、消...,未开通
苏琳,副主任医师,消化内科,北京大学人民医院,10.0,擅长：1、非病毒性肝病，包括自身免疫性肝病，脂肪肝等诊...,暂无排班
杨苏乔,副主任医师,呼吸与危重症医学科,首都医科大学附属北京朝阳医院,10.0,擅长：甲流，新型冠状病毒肺炎，肺栓塞，肺动脉高压，慢阻...,￥400
刘志杰,主任医师,普内科,山东青岛中西医结合医院,10.0,擅长：中西医结合验方治疗带状疱疹后神经痛，亚健康状态（...,未开通
陈令松,主任医师,血液科,徐州矿务集团总医院,10.0,擅长：对白血病、淋巴瘤及多发性骨髓瘤等血液肿瘤的规范化...,￥50
赵雪燕,主任医师,心内科,中国医学科学院阜外医院,,擅长：冠心病、心力衰竭、高血压病、高脂血症的诊治。冠心...,未开通
汤美,副主任医师,消化内科,常州市第一人民医院,10.0,擅长：常见消化内科疾病：如慢性胃炎、反流性食管炎、消化...,￥40
郭公新,主任医师,消化科,解放军总医院第五医学中心（原307医院）,10.0,擅长：消化内镜下的诊断和治疗、如內镜下止血、息肉的切除...,￥200
朱小明,主治医师,内分泌科,复旦大学附属华山医院,10.0,擅长：血糖的精细化和个体化管理、肥胖症的鉴别诊断和治疗...,￥259
张富花,主任医师,消化内科,甘肃省第二人民医院,10.0,擅长：消化内科疾病，消化心身疾病，失眠，消化不良，消化...,￥100
魏永罡,副主任医师,呼吸科,兰州市第一人民医院,10.0,擅长：对呼吸系统疾病如肺部感染、肺恶性肿瘤、支气管哮喘...,￥50
张强,主治医师,内科,山东省立第三医院,10.0,擅长：擅长临床常见疾病的诊断和治疗，比如消化系统，呼吸...,￥60
盛杰,主治医师,老年医学科,中南大学湘雅医院,10.0,擅长：房颤、心衰、扩张性心肌病、心肌炎、高脂血症、冠心...,未开通
吉炜,主治医师,心血管专科,上海儿童医学中心,10.0,擅长：儿童心脏病：包括房室传导阻滞、阵发性室上...,未开通
姚薇,副主任医师,心内科,天津医科大学总医院,10.0,擅长：高血压、冠心病、心律失常、心力衰竭等心脏科疾病的...,暂无排班
刘金殿,副主任医师,消化肝病科,甘肃省武威肿瘤医院,10.0,擅长：消化内科疾病的诊断与治疗，掌握熟悉消化内镜的基本...,￥100
白然,主任医师,内分泌科,大连医科大学附属第一医院,10.0,擅长：糖尿病及其并发症的诊断、治疗以及甲状腺、肾上腺、...,暂无排班
薛守斌,副主任医师,呼吸科,兰州市第一人民医院,10.0,擅长：慢性阻塞性肺疾病、支气管哮喘、肺部感染性疾病、支...,￥60
王达俭,副主任医师,呼吸内科门诊,景德镇市第一人民医院,10.0,擅长：肺部肿瘤的诊断、化疗、介入及靶向治疗，对于慢性阻...,￥25
魏文迪,主治医师,感染科,泰安市中医医院,10.0,擅长：中西医结合进行病毒性肝炎，乙肝，丙肝，肝硬化，肝...,￥100
张伟,副主任医师,消化科,淮南市第一人民医院,10.0,擅长：消化系统疾病的诊断与治疗消化性溃疡的诊治,未开通
王家旭,主治医师,消化内科,南宁市第一人民医院,10.0,擅长：胃肠镜检查以及胃肠镜下多种疾病的治疗。擅长消化道...,￥50
郝媛媛,主治医师,内科,天津和平微医医院,10.0,擅长：全科常见病多发病的诊断及治疗。擅长心脑血管疾病的...,￥200
李颖,副主任医师,普内科,中国人民解放军联勤保障部队第九六〇医院,9.9,擅长：糖尿病及其各种并发症、甲状腺疾病、肾上腺疾病、垂...,￥68
陈睿,主治医师,老年病内科,西京医院,,擅长：暂无介绍,未开通
曹宏春,副主任医师,消化内科,赤峰市医院,10.0,擅长：消化内科，胃食道反流病，幽门螺杆菌感染，胃炎，肠...,暂无排班
潘妩姗,主治医师,肾内科,开封市中心医院,10.0,擅长：肾脏系统疾病，包括泌尿系感染、各种急性、慢性、急...,￥50
金丽娟,主任医师,心内科（心律失常）,哈尔滨医科大学附属第二医院,10.0,擅长：心内科各疾病的诊断、治疗和防预，冠心病、高血压病...,未开通
张雷,副主任医师,内科,济宁市第四人民医院,10.0,擅长：乙肝、肝炎、肝硬化、高血压、糖尿病等。,暂无排班
江平胤,主治医师,内科,乌镇互联网医院门诊部,10.0,擅长：熟练掌握骨关节损伤、脊柱疾病、神经系统疾病、儿科...,￥60
余炳取,副主任医师,消化内科,浙江中医药大学附属温州中西医结合医院,9.9,擅长：消化科各种疾病，特别是胃食管反流病，慢性便秘，肠...,暂无排班
蒋丽敏,主任医师,内分泌科,北部战区总医院,10.0,擅长：内分泌性疾病：糖尿病、甲状腺疾病、痛风、代谢综合...,未开通
孙鲁生,主治医师,综合内科,秦皇岛市第一医院,10.0,擅长：秦皇岛市第一医院内科主治医师，尤为擅长冠心病的临...,￥50
张炎,副主任医师,血液内科,北京协和医院,9.4,擅长：淋巴瘤，骨髓瘤，白血病，再生障碍性贫血等各种血液...,未开通
张传英,副主任医师,内分泌科,天津市武清区中医医院,10.0,擅长：糖尿病，糖尿病周围神经病变，糖尿病肾病，糖尿病视...,￥30
王卓群,主治医师,心内科,天津医科大学总医院,10.0,擅长：心内科相关疾病,暂无排班
崔燕平,副主任医师,感染科,聊城市人民医院,10.0,擅长：各类病毒性、酒精性、药物性等肝炎、肝硬化、肝癌。...,暂无排班
林粤龙,主治医师,消化内科,阳春市人民医院,10.0,擅长：消化内科、呼吸内科、心脑血管科、内分泌及传染疾病...,暂无排班
郝玉明,主任医师,心血管内科,河北医科大学第二医院,10.0,擅长：心血管疾病的诊断和治疗,暂无排班
韩保林,主治医师,呼吸内科,长沙市第九医院,10.0,擅长：常见急慢性病，呼吸系统如老慢支、哮喘、慢阻肺等，...,暂无排班
车明文,主治医师,感染科,中国人民解放军新疆军区总医院,10.0,擅长：乙肝，结核等传染性疾病的治疗,未开通
李六生,主任医师,肾内科,宜昌市第一人民医院,9.9,擅长：慢性肾功能衰竭、狼疮肾炎、原发性肾病综合征、...,暂无排班
石建邦,副主任医师,呼吸科,九江市第一人民医院,10.0,擅长：呼吸内科常见疾病,未开通
王征,副主任医师,老年病内科,北京大学第三医院,10.0,擅长：老年医学、老年综合评估、老年心血管病及结构性心脏...,暂无排班
周立,主治医师,心内科,上海交通大学附属胸科医院,,擅长：快速性和缓慢性心律失常,暂无排班
曹文杰,副主任医师,神经内科,复旦大学附属华山医院,9.9,擅长：主要擅长脑中风的诊断与治疗，脑血管病介入治疗，颈...,暂无排班
顾宇彤,主任医师,呼吸内科,复旦大学附属中山医院,9.7,擅长：肺部疑难疾病诊断，慢性阻塞性肺病、哮喘、咳嗽、肺...,￥500
张鹏,主任医师,肾病内科,西京医院,10.0,擅长：IgA肾病、肾病综合征、膜性肾病、紫癜性肾炎、...,暂无排班
蒋进军,主任医师,呼吸内科,复旦大学附属中山医院,9.7,擅长：各种原因导致的肺栓塞、肺高压、肿瘤相关性肺炎、重...,￥800
欧阳铭,副主任医师,呼吸科门诊,广州医科大学附属第一医院,9.9,擅长：支气管哮喘、慢性支气管炎、呼吸道感染性疾病的诊治...,￥800
赵桂宪,副主任医师,神经内科,复旦大学附属华山医院,9.7,擅长：颅内单发/多发病变的诊断和鉴别诊断，专长中枢神经...,￥500
吴秋玲,主任医师,血液科专家,华中科技大学同济医学院附属协和医院,9.8,擅长：白血病、淋巴瘤、多发性骨髓瘤、贫血、白细胞减少,￥100
罗明,主任医师,心血管科,上海市同济医院,9.9,擅长：高血压、冠心病、心力衰竭，各种心律失常包括早搏，...,￥130
杨勇,副主任医师,心脏内科,西京医院,9.7,擅长：先天性心脏病风湿性心脏病冠状动脉粥样硬化性心...,￥200
夏军权,主任医师,消化科,固生堂南京宁西分院,9.9,擅长：消化科相关疾病,￥200
雷丰丰,主任医师,呼吸科,甘肃省人民医院,10.0,擅长：肺结节，磨玻璃结节，亚实性结节，肺部感染，新型冠...,￥50
李锋,主任医师,肺内科,上海交通大学附属胸科医院,9.9,擅长：哮喘、慢阻肺、肺部感染、间质性肺病（肺纤维化）、...,￥200
邹善华,主任医师,血液科,复旦大学附属中山医院,9.9,擅长：淋巴结肿大、淋巴瘤、多发性骨髓瘤、M蛋白血症、各...,暂无排班
李红,主任医师,心内科,首都医科大学附属北京安贞医院,10.0,擅长：高血压、冠心病、心力衰竭长期治疗，心血管急危重症...,未开通
刘丰,副主任医师,结肠炎专科,广东省中医院大德路总院,9.0,擅长：内科杂病，尤其擅长中西医结合诊治慢性结肠炎、胃炎...,￥200
张炯,副主任医师,风湿免疫科,复旦大学附属华山医院,9.7,擅长：皮肌炎（尤其是皮疹及并发症的控制）、红斑狼疮（包...,￥300
闻杰,主任医师,内分泌科,复旦大学附属华山医院,9.6,擅长：糖尿病及其慢性并发症的综合管理及最新治疗手段精细...,￥500
陈盛,副主任医师,脉管瘤门诊,上海儿童医学中心,10.0,擅长：微创治疗儿童腹股沟疝、鞘膜积液、生殖器疾病、先天...,￥70
刘艳霞,副主任医师,内分泌与代谢病科(河医院区),郑州大学第一附属医院,10.0,擅长：糖尿病及其急慢性并发症，多囊卵巢综合征、肾上腺性...,未开通
陆宁,副主任医师,内科,天津和平微医医院,9.8,擅长：乳腺癌、肺癌、卵巢癌等多种实体肿瘤化疗、内分泌治...,￥100
赖凌云,副主任医师,肾内科,复旦大学附属华山医院,9.7,擅长：20年原发和继发性肾病的诊断和治疗经验，擅长Ig...,未开通
陈波斌,主任医师,血液科,复旦大学附属华山医院,9.9,擅长：主要擅长于各种疑难淋巴瘤、骨髓瘤、白血病、贫血、...,未开通
赵桂鸣,主任医师,内科,天津市第二人民医院,9.9,擅长：长期从事急、慢性肝炎、肝硬化和肝癌等肝脏疾病的临...,暂无排班
王亮,副主任医师,心血管内科门诊,江苏省人民医院,10.0,擅长：冠心病、高血压、高脂血症、心力衰竭、心律失常药物...,暂无排班
薛骏,主任医师,肾内科,复旦大学附属华山医院,9.7,擅长：疑难血管通路的建立、急性、慢性肾小球肾炎；间质性...,未开通
王一倩,主任医师,消化内科,复旦大学附属华东医院,10.0,擅长：消化内科疾病的诊治，如幽门螺杆菌感染的治疗，慢性...,暂无排班
刘春南,主治医师,心血管内科,哈尔滨医科大学附属第一医院,10.0,擅长：高血压原因的筛查，冠心病心衰疾病的治疗,￥50
郑丹侠,主任医师,肾病内科,北京大学第三医院,10.0,擅长：各种肾炎的诊断和治疗膜性肾病，IgA肾病，微小病...,暂无排班
潘凯,副主任医师,急诊内科门诊,徐州市中心医院,10.0,擅长：内科常见病多发病治疗，急危重症治疗，中毒的治疗等,￥59
赵英帅,主治医师,内科,河南省人民医院,10.0,擅长：体检报告解读、幽门螺旋杆菌感染、高血压、高血脂、...,￥80
逄焕宁,副主任医师,消化内科,吉林市人民医院,10.0,擅长：胃食管反流病、根除幽门螺杆菌、胃肠息肉的治疗；早...,￥100
梁少兰,副主任医师,心血管内二科,广东省第二人民医院,10.0,擅长：心律失常的诊治，尤其心房颤动、心力衰竭的诊治。心...,暂无排班
姜水菊,主任医师,呼吸科,南通市第三人民医院,10.0,擅长：呼吸科常见病、疑难病的诊治。,暂无排班
董美学,副主任医师,神经内科,武汉大学人民医院,10.0,擅长：脑血管病，痴呆，帕金森病等,￥70
周佳君,副主任医师,神经内科,杭州市第六人民医院,10.0,擅长：擅长眩晕症，周围神经病变，脑血管病，睡眠障碍，痴...,￥50
余洋,主治医师,内分泌内科,北京大学第一医院,10.0,擅长：糖尿病、甲状腺疾病及肾上腺疾病等,未开通
路美娟,副主任医师,心内二科,天津中医药大学第二附属医院,10.0,擅长：中西医治疗冠心病，心绞痛，心律失常，心衰，高血压...,￥30
桑迎竹,主治医师,呼吸科,甘肃省人民医院,10.0,擅长：比较擅长呼吸科常见病、多发病、疑难杂症等病的诊断...,未开通
李春雨,主治医师,内分泌内科,华中科技大学同济医学院附属同济医院,10.0,擅长：常见内分泌内科疾病,未开通
刘乐明,主治医师,普内科,南昌大学第一附属医院,10.0,擅长：冠心病、高血压、心律失常、高脂血症等心血管内科疾...,￥60
王伟,副主任医师,消化内科,上海市第一人民医院北部,10.0,擅长：1.胰胆系及壶腹部疾病的诊疗（急性胰腺炎，慢性胰...,￥150
赵文,主任医师,干部保健科,天津医科大学总医院,10.0,擅长：老年病、脑血管病、癫痫、认知功能障碍等神经系统疾...,暂无排班
曾艳,主治医师,心内科,娄底市中心医院,9.9,擅长：于冠心病，高血压，心律失常，心肌炎，心肌病，上呼...,￥10
刘泽英,主任医师,呼吸内科,首都医科大学附属北京安贞医院,10.0,擅长：哮喘，慢阻肺（慢支、肺气肿），肺间质病，肺栓塞等...,未开通
李明,副主任医师,消化内科,武汉大学人民医院,10.0,擅长：功能性胃肠病、消化性溃疡、腹水、消化系统肿瘤、肝...,￥100
朱慧敏,主治医师,肾内科,天津市第五中心医院,,擅长：肾内科相关疾病,￥100
周珊珊,副主任医师,神经内科诊室,哈尔滨医科大学附属第一医院,10.0,擅长：神经内科常见，多发疾病，主要包括脑血管病，脑梗死...,￥200
衡定,主治医师,消化内科门诊,江苏省人民医院,10.0,擅长：消化道早癌、胃幽门螺杆菌感染、胃食管反流病、便秘...,暂无排班
刘大文,副主任医师,内分泌科,山西省中医院,10.0,擅长：内分泌科常见疾病诊疗，主要是糖尿病及其并发症，甲...,￥39
何朝荣,主任医师,心血管内科,十堰市太和医院,10.0,擅长：冠心病，心律失常及血栓性疾病防治,未开通
胡颖,主治医师,神经内科门诊(绩溪路),安徽医科大学第一附属医院绩溪路院区,10.0,擅长：神经内科常见疾病的诊治,暂无排班
葛幸峰,主治医师,消化内科,宁波市医疗中心李惠利东部医院,9.9,擅长：于消化系统病变，尤其成年胃肠，肝胆方面，擅长临床...,暂无排班
赖朝辉,副主任医师,心内科,天津市第三中心医院,10.0,擅长：心内科相关疾病，如冠心病、心肌病、心力衰竭、高血...,￥100
成嘉,主治医师,呼吸内科,甘肃省第二人民医院,10.0,擅长：新冠感染，新冠肺炎救治工作，肺部阴影、小结节，上...,￥30
孟培培,主治医师,消化内科,中国人民解放军联勤保障部队第980医院,10.0,擅长：脑梗塞，脑出血，植物神经功能紊乱，反流性食管炎，...,暂无排班
姚要兵,主治医师,神经内科(河医院区),郑州大学第一附属医院,9.9,擅长：脑梗死，脑出血，脑炎，口眼歪斜，头晕头疼，失眠，...,暂无排班
蔡珍华,副主任医师,消化科,中国人民解放军第95医院,10.0,擅长：慢性胃炎，胃食管反流，胃肠功能紊乱，肝炎，胃幽门...,￥40
赵树新,主任医师,内分泌科,天津市第三中心医院,10.0,擅长：糖尿病和糖尿病并发症，痛风，高血压，甲状腺疾病,￥80
李博,主治医师,呼吸内科,甘肃省武威肿瘤医院,10.0,擅长：感冒、发烧、气管炎、哮喘、结核、肺炎、肺栓塞、支...,￥50
于慧敏,主任医师,风湿免疫科,哈尔滨医科大学附属第二医院,10.0,擅长：类风湿性关节炎，强直性脊柱炎，骨关节炎,未开通
李平,副主任医师,内分泌科,中国人民解放军联勤保障部队第九六〇医院,9.9,擅长：糖尿病，甲亢，骨质疏松，库欣综合征，垂体疾病，甲...,未开通
赵汝星,副主任医师,内分泌科,山东大学齐鲁医院,10.0,擅长：内分泌与代谢性疾病,暂无排班
岳华,主任医师,肾病科,新疆维吾尔自治区人民医院,10.0,"擅长：肾病科常见病，多发病，各类急慢性肾脏疾病,继发性...",暂无排班
黄益澄,副主任医师,感染病科,浙江省人民医院,10.0,擅长：各种肝病（包括各种病毒性肝炎，药物性肝炎，酒精性...,￥50
张晓猛,副主任医师,风湿免疫科,合肥市第一人民医院,10.0,擅长：类风湿性关节炎、强直性脊柱炎、静脉曲张、风湿性关...,￥45
沈赟,主治医师,内分泌代谢科,上海市第六人民医院,10.0,擅长：糖尿病，肥胖，甲状腺疾病，多囊卵巢综合症等内分泌...,￥100
张吉,主治医师,消化内科,上海交通大学医学院附属瑞金医院,9.9,擅长：消化内镜(包括胶囊内镜)、消化道常见疾病的诊断与...,暂无排班
宫克旭,主任医师,心血管内科,天津市静海区医院,10.0,擅长：冠心病（心绞痛、心肌梗死），高血压病，心律失常，...,￥100
梅风君,主任医师,神经内科,河北医科大学第四医院,10.0,擅长：脑血管病的诊断及防治、各种头痛头晕诊治、脱髓鞘疾...,￥80
罗莉,主任医师,内分泌科门诊,安徽医科大学第一附属医院高新院区,10.0,擅长：甲亢、加减、甲状腺结节、糖尿病、内分泌疾病的诊断...,￥200
祝金泉,主任医师,消化科门诊,南昌大学第一附属医院,10.0,擅长：胃及十二指肠溃疡、慢性胃炎、反流性食管炎、慢性结...,￥200
张瑾,副主任医师,心内科,复旦大学附属华山医院,9.9,擅长：冠心病、高血压、心律失常、心肌病等常见心血管病诊...,￥500
陈彤,副主任医师,血液肿瘤科,天津医科大学总医院,10.0,擅长：内科系统常见疾病，尤其是血液系统肿瘤的诊疗,未开通
郝敬波,主任医师,老年医学科,徐州医科大学附属医院,10.0,擅长：高血压、糖尿病、冠心病、甲状腺疾病、内分泌疾病、...,￥30
张东健,副主任医师,神经内科,天津市静海区医院,10.0,擅长：熟练应对内科常见病得诊疗以及心脑血管疾病的鉴别诊...,￥29
陈立,主任医师,消化内科,上海交通大学医学院附属瑞金医院,9.8,擅长：不明原因肝功异常、黄疸、腹水的诊治，擅长各类肝炎...,未开通
吕永楠,副主任医师,心血管内科,武汉大学人民医院,10.0,擅长：冠心病、心绞痛、高血压、心肌炎、心律失常、房颤、...,未开通
霍亚平,主任医师,肾病科,山西省中医院,10.0,擅长：治疗泌尿系炎症、过敏性紫癜性肾炎、IgA肾病、肾...,￥50
李瑛,主治医师,呼吸内科(内科新冠门诊),中南大学湘雅医院,9.9,擅长：慢性支气管炎，肺气肿，慢阻肺、哮喘、肺癌，肺结核...,￥300
杨光,主任医师,肾科门诊,江苏省人民医院,9.9,擅长：各种肾炎、肾病和肾功能不全肾衰竭的诊治，尤其疑难...,￥2000
张宇清,主任医师,心内科,中国医学科学院阜外医院,9.8,擅长：原发和继发性高血压、难治性高血压，心力衰竭。,未开通
楚长彪,副主任医师,神经内科,首都医科大学宣武医院,9.9,擅长：头痛，头晕，脑血管病、炎症和认知障碍等神经变性疾...,￥1000
孔军,副主任医师,血液病研究所,北京大学人民医院,10.0,擅长：治疗造血干细胞移植并发症及急慢性白血病。同时对血...,￥300
李鑫,主任医师,感染科,北京地坛医院,10.0,擅长：新冠肺炎、各种肝炎、肝硬化、肝衰竭、感染性疾病及...,￥500
高莎莎,副主任医师,神经内科(河医院区),郑州大学第一附属医院,10.0,擅长：擅长白内障，青光眼，眼外伤的诊断和治疗，熟练...,未开通
尹延伟,副主任医师,神经内科门诊,空军特色医学中心,10.0,擅长：神经内科临床工作16年，擅长失眠症、植物神经功能...,￥199
冀琳琳,主治医师,呼吸科,中国人民解放军第305医院,10.0,擅长：长期从事呼吸科常见疾病临床工作，精通呼吸系统常见...,￥110
张琳琳,副主任医师,心内科,首都医科大学附属北京安贞医院,10.0,擅长：冠心病、心律失常、高脂血症、高血压,￥100
李雯娜,副主任医师,心脏内科,中国医科大学附属第一医院,10.0,擅长：擅长冠心病(心绞痛、急性心肌梗死)，高血压(难治...,暂无排班
廖莹,副主任医师,肾内科,深圳市第二人民医院,10.0,擅长：肾小球肾炎，腹膜透析，血液透析，继发性甲旁亢，肾...,￥60
肖宜超,主治医师,心血管内科门诊,中南大学湘雅二医院,9.9,擅长：长期从事心血管内科疾病诊治，尤其熟悉介入心脏病学...,暂无排班
马希英,副主任医师,普内科,广东省人民医院,10.0,擅长：1、糖尿病、甲状腺机能亢进、痛风、高血脂及慢性...,暂无排班
徐鹃鹃,副主任医师,感染科,天津医科大学总医院,9.9,擅长：新冠病毒肺炎，发热，病毒性肝炎，狂犬病，疫苗接种...,￥189
曾敬清,主治医师,消化科,上海儿童医学中心,10.0,擅长：常见儿童消化科相关疾病：腹泻，便秘，消化不良，幽...,￥300
连豫苞,主任医师,感染科,三明市第一医院,10.0,擅长：病毒性肝炎、脂肪肝等各类肝病，发热、呼吸道感染、...,暂无排班
宋晓鹏,主治医师,综合内科,中国人民解放军第463医院,10.0,擅长：综合内科相关问题,￥80
都海燕,副主任医师,消化内科,晋城煤业集团总医院,,擅长：消化内科方面的常见疾病。,暂无排班
李建飞,副主任医师,心血管内科,内蒙古自治区人民医院,,擅长：心血管内科的相关疾病,未开通
刘凌波,主任医师,血液科专家,华中科技大学同济医学院附属协和医院,9.6,擅长：髓系血液细胞生成与发育异常性疾病的诊治：（1）髓...,暂无排班
周德凯,主任医师,血管瘤专业,重庆医科大学附属儿童医院礼嘉分院,9.9,擅长：小儿普外科各种疾病；各类血管瘤、血管畸形、淋巴管...,￥200
黎纬明,副主任医师,血液科专家,华中科技大学同济医学院附属协和医院,10.0,擅长：慢性粒细胞白血病，造血系统恶性疾病、造血干细胞移...,未开通
